date,time,model,signal,outcome,spot,atm_strike,option_ltp,vwap,vwap_dist_pct,rsi14,body_pct,or_high,or_low,skip_reasons,reason
2026-05-29,09:35:00,ANY,NO_SIGNAL,SKIPPED,23898.5,23900,0.0,24019.62,-0.504,52.28,1.67,,,body 2% < 55,
2026-05-29,09:40:00,ANY,NO_SIGNAL,SKIPPED,23923.05,23900,0.0,24018.45,-0.397,58.92,57.45,24055.0,23970.0,vwap dist 0.03% < min,
2026-05-29,09:45:00,M2_ORB,BUY_PE,FIRED,23875.65,23900,130.55,24015.75,-0.583,48.0,80.13,24055.0,23970.0,,M2 | break ORL=23970 close=23964 | RSI=48
2026-06-01,09:35:00,ANY,NO_SIGNAL,SKIPPED,23610.75,23600,0.0,23684.95,-0.313,33.4,53.52,,,body 54% < 55; vwap dist 0.02% < min,
2026-06-01,09:40:00,ANY,NO_SIGNAL,SKIPPED,23608.75,23600,0.0,23681.56,-0.307,33.27,2.73,23730.0,23652.0,body 3% < 55; vwap dist 0.01% < min,
2026-06-01,09:45:00,ANY,NO_SIGNAL,SKIPPED,23575.25,23600,0.0,23680.06,-0.443,30.21,60.2,23730.0,23652.0,no model matched,
2026-06-01,09:50:00,ANY,NO_SIGNAL,SKIPPED,23580.2,23600,0.0,23676.11,-0.405,29.65,1.61,23730.0,23652.0,body 2% < 55,
2026-06-01,09:55:00,ANY,NO_SIGNAL,SKIPPED,23585.9,23600,0.0,23674.75,-0.375,32.59,31.36,23730.0,23652.0,body 31% < 55; vwap dist 0.08% < min,
2026-06-01,10:00:00,ANY,NO_SIGNAL,SKIPPED,23561.05,23550,0.0,23672.63,-0.471,29.14,98.44,23730.0,23652.0,no model matched,
2026-06-01,10:05:00,ANY,NO_SIGNAL,SKIPPED,23541.05,23550,0.0,23667.67,-0.535,27.27,66.67,23730.0,23652.0,no model matched,
2026-06-01,10:10:00,ANY,NO_SIGNAL,SKIPPED,23569.25,23550,0.0,23664.9,-0.404,33.56,63.13,23730.0,23652.0,no model matched,
2026-06-01,10:15:00,ANY,NO_SIGNAL,SKIPPED,23553.15,23550,0.0,23662.78,-0.463,32.07,66.67,23730.0,23652.0,no model matched,
2026-06-01,10:20:00,ANY,NO_SIGNAL,SKIPPED,23558.15,23550,0.0,23661.45,-0.437,33.54,30.51,23730.0,23652.0,body 31% < 55,
2026-06-01,10:25:00,ANY,NO_SIGNAL,SKIPPED,23549.15,23550,0.0,23660.28,-0.47,32.71,40.54,23730.0,23652.0,body 41% < 55,
2026-06-01,10:30:00,ANY,NO_SIGNAL,SKIPPED,23539.85,23550,0.0,23659.25,-0.505,31.44,42.08,23730.0,23652.0,body 42% < 55,
2026-06-01,10:35:00,ANY,NO_SIGNAL,SKIPPED,23529.2,23550,0.0,23656.21,-0.537,28.99,54.2,23730.0,23652.0,body 54% < 55,
2026-06-01,10:40:00,ANY,NO_SIGNAL,SKIPPED,23542.3,23550,0.0,23653.14,-0.469,35.39,66.4,23730.0,23652.0,no model matched,
2026-06-01,10:45:00,ANY,NO_SIGNAL,SKIPPED,23538.2,23550,0.0,23652.06,-0.481,35.49,1.56,23730.0,23652.0,body 2% < 55,
2026-06-01,10:50:00,ANY,NO_SIGNAL,SKIPPED,23570.7,23550,0.0,23651.4,-0.341,42.46,72.11,23730.0,23652.0,vwap dist 0.05% < min,
2026-06-01,10:55:00,ANY,NO_SIGNAL,SKIPPED,23592.3,23600,0.0,23651.5,-0.25,47.86,71.76,23730.0,23652.0,vwap dist 0.05% < min; 4 legs up,
2026-06-01,11:00:00,ANY,NO_SIGNAL,SKIPPED,23571.45,23550,0.0,23651.44,-0.338,44.05,80.75,23730.0,23652.0,vwap dist 0.03% < min,
2026-06-01,11:05:00,ANY,NO_SIGNAL,SKIPPED,23593.0,23600,0.0,23651.49,-0.247,46.38,42.4,23730.0,23652.0,body 42% < 55; vwap dist 0.01% < min,
2026-06-01,11:10:00,ANY,NO_SIGNAL,SKIPPED,23610.05,23600,0.0,23652.13,-0.178,51.49,100.0,23730.0,23652.0,no model matched,
2026-06-01,11:15:00,ANY,NO_SIGNAL,SKIPPED,23606.55,23600,0.0,23652.47,-0.194,50.45,44.0,23730.0,23652.0,body 44% < 55; vwap dist 0.09% < min,
2026-06-01,11:20:00,ANY,NO_SIGNAL,SKIPPED,23607.9,23600,0.0,23653.28,-0.192,50.67,8.89,23730.0,23652.0,body 9% < 55; vwap dist 0.09% < min,
2026-06-01,11:25:00,ANY,NO_SIGNAL,SKIPPED,23581.05,23600,0.0,23653.45,-0.306,45.76,66.67,23730.0,23652.0,vwap dist 0.01% < min,
2026-06-01,11:30:00,ANY,NO_SIGNAL,SKIPPED,23559.15,23550,0.0,23653.22,-0.398,41.67,79.54,23730.0,23652.0,vwap dist 0.10% < min; 4 legs down,
2026-06-01,11:35:00,ANY,NO_SIGNAL,SKIPPED,23545.0,23550,0.0,23652.53,-0.455,39.31,51.92,23730.0,23652.0,body 52% < 55; 5 legs down,
2026-06-01,11:40:00,ANY,NO_SIGNAL,SKIPPED,23567.6,23550,0.0,23652.18,-0.358,42.94,56.4,23730.0,23652.0,vwap dist 0.09% < min,
2026-06-01,11:45:00,ANY,NO_SIGNAL,SKIPPED,23550.0,23550,0.0,23651.87,-0.431,40.62,48.75,23730.0,23652.0,body 49% < 55,
2026-06-01,11:50:00,ANY,NO_SIGNAL,SKIPPED,23553.35,23550,0.0,23651.13,-0.413,41.25,13.31,23730.0,23652.0,body 13% < 55,
2026-06-01,11:55:00,ANY,NO_SIGNAL,SKIPPED,23554.1,23550,0.0,23650.77,-0.409,40.39,22.75,23730.0,23652.0,body 23% < 55,
2026-06-01,12:00:00,ANY,NO_SIGNAL,SKIPPED,23493.65,23500,0.0,23646.36,-0.646,30.54,92.48,23730.0,23652.0,no model matched,
2026-06-01,12:05:00,ANY,NO_SIGNAL,SKIPPED,23498.45,23500,0.0,23641.95,-0.607,32.73,17.22,23730.0,23652.0,body 17% < 55,
2026-06-01,12:10:00,ANY,NO_SIGNAL,SKIPPED,23506.05,23500,0.0,23640.69,-0.57,35.01,39.5,23730.0,23652.0,body 40% < 55,
2026-06-01,12:15:00,ANY,NO_SIGNAL,SKIPPED,23529.7,23550,0.0,23639.82,-0.466,39.15,53.45,23730.0,23652.0,body 53% < 55,
2026-06-01,12:20:00,ANY,NO_SIGNAL,SKIPPED,23528.2,23550,0.0,23638.72,-0.468,39.94,8.03,23730.0,23652.0,body 8% < 55,
2026-06-01,12:25:00,ANY,NO_SIGNAL,SKIPPED,23518.75,23500,0.0,23637.63,-0.503,37.52,56.03,23730.0,23652.0,no model matched,
2026-06-01,12:30:00,ANY,NO_SIGNAL,SKIPPED,23516.35,23500,0.0,23637.42,-0.512,38.51,18.6,23730.0,23652.0,body 19% < 55,
2026-06-01,12:35:00,ANY,NO_SIGNAL,SKIPPED,23513.4,23500,0.0,23637.1,-0.523,37.28,74.7,23730.0,23652.0,no model matched,
2026-06-01,12:40:00,ANY,NO_SIGNAL,SKIPPED,23514.35,23500,0.0,23636.64,-0.517,38.3,20.13,23730.0,23652.0,body 20% < 55,
2026-06-01,12:45:00,ANY,NO_SIGNAL,SKIPPED,23515.85,23500,0.0,23636.11,-0.509,39.02,16.67,23730.0,23652.0,body 17% < 55,
2026-06-01,12:50:00,ANY,NO_SIGNAL,SKIPPED,23532.8,23550,0.0,23635.75,-0.436,46.25,93.48,23730.0,23652.0,no model matched,
2026-06-01,12:55:00,ANY,NO_SIGNAL,SKIPPED,23527.8,23550,0.0,23635.3,-0.455,42.94,58.82,23730.0,23652.0,no model matched,
2026-06-01,13:00:00,ANY,NO_SIGNAL,SKIPPED,23513.45,23500,0.0,23634.58,-0.513,40.53,28.99,23730.0,23652.0,body 29% < 55,
2026-06-01,13:05:00,ANY,NO_SIGNAL,SKIPPED,23496.5,23500,0.0,23633.84,-0.581,36.78,52.16,23730.0,23652.0,body 52% < 55,
2026-06-01,13:10:00,ANY,NO_SIGNAL,SKIPPED,23478.65,23500,0.0,23630.64,-0.643,33.14,75.92,23730.0,23652.0,4 legs down,
2026-06-01,13:15:00,ANY,NO_SIGNAL,SKIPPED,23460.65,23450,0.0,23627.43,-0.706,29.07,81.67,23730.0,23652.0,vwap dist 0.47% > max; 5 legs down,
2026-06-01,13:20:00,ANY,NO_SIGNAL,SKIPPED,23473.65,23450,0.0,23625.6,-0.643,35.51,77.08,23730.0,23652.0,no model matched,
2026-06-01,13:25:00,ANY,NO_SIGNAL,SKIPPED,23469.0,23450,0.0,23624.68,-0.659,33.9,64.75,23730.0,23652.0,vwap dist 0.42% > max,
2026-06-02,09:35:00,ANY,NO_SIGNAL,SKIPPED,23282.8,23300,0.0,23340.09,-0.245,27.96,19.05,,,body 19% < 55; vwap dist 0.08% < min,
2026-06-02,09:40:00,ANY,NO_SIGNAL,SKIPPED,23295.65,23300,0.0,23343.12,-0.203,31.08,40.49,23370.2,23290.6,body 40% < 55,
2026-06-02,09:45:00,ANY,NO_SIGNAL,SKIPPED,23301.85,23300,0.0,23344.46,-0.183,31.01,1.34,23370.2,23290.6,body 1% < 55,
2026-06-02,09:50:00,ANY,NO_SIGNAL,SKIPPED,23284.2,23300,0.0,23345.9,-0.264,29.94,39.1,23370.2,23290.6,body 39% < 55; vwap dist 0.07% < min,
2026-06-02,09:55:00,ANY,NO_SIGNAL,SKIPPED,23309.85,23300,0.0,23347.8,-0.163,38.33,72.7,23370.2,23290.6,no model matched,
2026-06-02,10:00:00,ANY,NO_SIGNAL,SKIPPED,23315.2,23300,0.0,23350.21,-0.15,41.12,36.36,23370.2,23290.6,body 36% < 55,
2026-06-02,10:05:00,ANY,NO_SIGNAL,SKIPPED,23318.4,23300,0.0,23351.6,-0.142,40.24,27.74,23370.2,23290.6,body 28% < 55,
2026-06-02,10:10:00,ANY,NO_SIGNAL,SKIPPED,23295.6,23300,0.0,23353.11,-0.246,36.58,62.33,23370.2,23290.6,vwap dist 0.09% < min,
2026-06-02,10:15:00,ANY,NO_SIGNAL,SKIPPED,23281.95,23300,0.0,23353.46,-0.306,33.92,82.57,23370.2,23290.6,vwap dist 0.03% < min,
2026-06-02,10:20:00,ANY,NO_SIGNAL,SKIPPED,23308.4,23300,0.0,23354.49,-0.197,43.39,72.73,23370.2,23290.6,no model matched,
2026-06-02,10:25:00,ANY,NO_SIGNAL,SKIPPED,23349.25,23350,0.0,23358.48,-0.04,50.76,57.69,23370.2,23290.6,no model matched,
2026-06-02,10:30:00,M3_PULLBACK,BUY_CE,FIRED,23369.6,23350,235.15,23362.35,0.031,55.69,64.47,23370.2,23290.6,,M3 | sig@-2 body=73% | break above pull
2026-06-03,09:35:00,ANY,NO_SIGNAL,SKIPPED,23248.7,23250,0.0,23367.51,-0.508,23.31,59.52,,,no model matched,
2026-06-03,09:40:00,ANY,NO_SIGNAL,SKIPPED,23270.85,23250,0.0,23364.41,-0.4,26.5,57.42,23461.9,23311.0,no model matched,
2026-06-03,09:45:00,ANY,NO_SIGNAL,SKIPPED,23269.05,23250,0.0,23362.33,-0.399,26.05,26.53,23461.9,23311.0,body 27% < 55,
2026-06-03,09:50:00,ANY,NO_SIGNAL,SKIPPED,23275.15,23300,0.0,23360.53,-0.365,29.03,55.56,23461.9,23311.0,vwap dist 0.09% < min,
2026-06-03,09:55:00,ANY,NO_SIGNAL,SKIPPED,23244.35,23250,0.0,23358.0,-0.487,26.71,65.71,23461.9,23311.0,no model matched,
2026-06-03,10:00:00,ANY,NO_SIGNAL,SKIPPED,23252.25,23250,0.0,23354.17,-0.436,27.75,10.2,23461.9,23311.0,body 10% < 55,
2026-06-03,10:05:00,ANY,NO_SIGNAL,SKIPPED,23282.0,23300,0.0,23353.57,-0.306,33.22,77.36,23461.9,23311.0,vwap dist 0.05% < min,
2026-06-03,10:10:00,ANY,NO_SIGNAL,SKIPPED,23258.0,23250,0.0,23353.11,-0.407,30.97,64.78,23461.9,23311.0,no model matched,
2026-06-03,10:15:00,ANY,NO_SIGNAL,SKIPPED,23239.95,23250,0.0,23351.94,-0.48,29.23,78.66,23461.9,23311.0,no model matched,
2026-06-03,10:20:00,ANY,NO_SIGNAL,SKIPPED,23266.35,23250,0.0,23350.96,-0.362,34.43,65.98,23461.9,23311.0,no model matched,
2026-06-03,10:25:00,ANY,NO_SIGNAL,SKIPPED,23261.5,23250,0.0,23350.42,-0.381,35.62,28.57,23461.9,23311.0,body 29% < 55; vwap dist 0.09% < min,
2026-06-03,10:30:00,ANY,NO_SIGNAL,SKIPPED,23246.15,23250,0.0,23349.48,-0.443,34.0,24.01,23461.9,23311.0,body 24% < 55,
2026-06-03,10:35:00,ANY,NO_SIGNAL,SKIPPED,23215.0,23200,0.0,23346.73,-0.564,29.95,80.48,23461.9,23311.0,no model matched,
2026-06-03,10:40:00,ANY,NO_SIGNAL,SKIPPED,23233.1,23250,0.0,23345.39,-0.481,33.62,43.66,23461.9,23311.0,body 44% < 55,
2026-06-03,10:45:01,ANY,NO_SIGNAL,SKIPPED,23227.2,23250,0.0,23344.81,-0.504,33.57,4.15,23461.9,23311.0,body 4% < 55,
2026-06-03,10:50:00,ANY,NO_SIGNAL,SKIPPED,23242.15,23250,0.0,23344.32,-0.438,35.57,40.09,23461.9,23311.0,body 40% < 55,
2026-06-03,10:55:00,ANY,NO_SIGNAL,SKIPPED,23243.65,23250,0.0,23344.0,-0.43,35.88,8.55,23461.9,23311.0,body 9% < 55,
2026-06-03,11:00:00,ANY,NO_SIGNAL,SKIPPED,23226.15,23250,0.0,23343.5,-0.503,33.99,54.2,23461.9,23311.0,body 54% < 55,
2026-06-03,11:05:00,ANY,NO_SIGNAL,SKIPPED,23219.05,23200,0.0,23343.03,-0.531,32.96,30.38,23461.9,23311.0,body 30% < 55,
2026-06-03,11:10:00,ANY,NO_SIGNAL,SKIPPED,23195.55,23200,0.0,23341.06,-0.623,30.89,56.14,23461.9,23311.0,no model matched,
2026-06-03,11:15:00,ANY,NO_SIGNAL,SKIPPED,23203.6,23200,0.0,23339.69,-0.583,30.63,14.02,23461.9,23311.0,body 14% < 55,
2026-06-03,11:20:00,ANY,NO_SIGNAL,SKIPPED,23221.2,23200,0.0,23338.81,-0.504,38.22,66.99,23461.9,23311.0,no model matched,
2026-06-03,11:25:00,ANY,NO_SIGNAL,SKIPPED,23226.5,23250,0.0,23338.32,-0.479,39.03,9.12,23461.9,23311.0,body 9% < 55,
2026-06-03,11:30:00,ANY,NO_SIGNAL,SKIPPED,23215.65,23200,0.0,23337.75,-0.523,37.57,28.52,23461.9,23311.0,body 29% < 55,
2026-06-03,11:35:00,ANY,NO_SIGNAL,SKIPPED,23222.8,23200,0.0,23337.54,-0.492,38.56,12.59,23461.9,23311.0,body 13% < 55,
2026-06-03,11:40:00,ANY,NO_SIGNAL,SKIPPED,23211.5,23200,0.0,23337.07,-0.538,34.73,75.86,23461.9,23311.0,no model matched,
2026-06-03,11:45:00,ANY,NO_SIGNAL,SKIPPED,23215.05,23200,0.0,23336.68,-0.521,38.21,43.94,23461.9,23311.0,body 44% < 55,
2026-06-03,11:50:00,ANY,NO_SIGNAL,SKIPPED,23217.5,23200,0.0,23336.23,-0.509,38.2,0.47,23461.9,23311.0,body 0% < 55,
2026-06-03,11:55:01,ANY,NO_SIGNAL,SKIPPED,23219.3,23200,0.0,23335.94,-0.5,39.2,18.13,23461.9,23311.0,body 18% < 55,
2026-06-03,12:00:00,M3_PULLBACK,BUY_PE,FIRED,23192.25,23200,187.7,23334.65,-0.61,34.34,83.33,23461.9,23311.0,,M3 | sig@-4 body=76% | break below pull
2026-06-03,12:20:00,ANY,NO_SIGNAL,SKIPPED,23183.6,23200,0.0,23324.84,-0.606,36.69,21.46,23461.9,23311.0,body 21% < 55,
2026-06-03,12:25:00,ANY,NO_SIGNAL,SKIPPED,23187.85,23200,0.0,23322.54,-0.578,39.89,49.72,23461.9,23311.0,body 50% < 55; 4 legs up,
2026-06-03,12:30:00,ANY,NO_SIGNAL,SKIPPED,23235.45,23250,0.0,23321.49,-0.369,52.82,63.66,23461.9,23311.0,vwap dist 0.07% < min; 5 legs up,
2026-06-03,12:35:00,ANY,NO_SIGNAL,SKIPPED,23289.65,23300,0.0,23323.11,-0.143,64.57,96.95,23461.9,23311.0,6 legs up,
2026-06-03,12:40:00,ANY,NO_SIGNAL,SKIPPED,23325.8,23350,0.0,23329.67,-0.017,69.73,68.22,23461.9,23311.0,7 legs up,
2026-06-03,12:45:00,ANY,NO_SIGNAL,SKIPPED,23326.15,23350,0.0,23337.82,-0.05,67.79,18.44,23461.9,23311.0,body 18% < 55,
2026-06-03,12:50:00,ANY,NO_SIGNAL,SKIPPED,23299.9,23300,0.0,23339.1,-0.168,61.79,51.77,23461.9,23311.0,body 52% < 55,
2026-06-03,12:55:00,ANY,NO_SIGNAL,SKIPPED,23275.65,23300,0.0,23339.55,-0.274,56.14,55.51,23461.9,23311.0,vwap dist 0.06% < min,
2026-06-03,13:00:00,ANY,NO_SIGNAL,SKIPPED,23284.2,23300,0.0,23340.54,-0.241,57.2,28.51,23461.9,23311.0,body 29% < 55; vwap dist 0.08% < min,
2026-06-03,13:05:01,ANY,NO_SIGNAL,SKIPPED,23293.55,23300,0.0,23340.73,-0.202,59.24,34.44,23461.9,23311.0,body 34% < 55,
2026-06-03,13:10:00,ANY,NO_SIGNAL,SKIPPED,23286.6,23300,0.0,23341.07,-0.233,56.35,36.47,23461.9,23311.0,body 36% < 55; vwap dist 0.08% < min,
2026-06-03,13:15:00,ANY,NO_SIGNAL,SKIPPED,23302.95,23300,0.0,23341.11,-0.163,59.79,50.5,23461.9,23311.0,body 50% < 55,
2026-06-03,13:20:01,ANY,NO_SIGNAL,SKIPPED,23312.45,23300,0.0,23344.12,-0.136,62.14,35.52,23461.9,23311.0,body 36% < 55,
2026-06-03,13:25:00,ANY,NO_SIGNAL,SKIPPED,23339.1,23350,0.0,23344.7,-0.024,66.43,79.16,23461.9,23311.0,no model matched,
2026-06-04,09:35:00,ANY,NO_SIGNAL,SKIPPED,23330.95,23350,0.0,23401.36,-0.301,37.27,28.04,,,body 28% < 55; vwap dist 0.02% < min,
2026-06-04,09:40:00,ANY,NO_SIGNAL,SKIPPED,23322.4,23300,0.0,23402.79,-0.344,36.1,10.11,23435.0,23332.6,body 10% < 55; vwap dist 0.01% < min,
2026-06-04,09:45:00,ANY,NO_SIGNAL,SKIPPED,23355.35,23350,0.0,23403.47,-0.206,43.42,53.31,23435.0,23332.6,body 53% < 55; vwap dist 0.10% < min,
2026-06-04,09:50:00,ANY,NO_SIGNAL,SKIPPED,23388.35,23400,0.0,23407.82,-0.083,48.92,63.22,23435.0,23332.6,no model matched,
2026-06-04,09:55:00,ANY,NO_SIGNAL,SKIPPED,23393.85,23400,0.0,23411.1,-0.074,50.91,33.46,23435.0,23332.6,body 33% < 55,
2026-06-04,10:00:00,ANY,NO_SIGNAL,SKIPPED,23407.9,23400,0.0,23419.74,-0.051,53.46,21.85,23435.0,23332.6,body 22% < 55; 4 legs up,
2026-06-04,10:05:00,ANY,NO_SIGNAL,SKIPPED,23420.85,23400,0.0,23422.84,-0.008,56.42,42.56,23435.0,23332.6,body 43% < 55; 5 legs up,
2026-06-04,10:10:00,ANY,NO_SIGNAL,SKIPPED,23433.8,23450,0.0,23428.09,0.024,58.47,57.22,23435.0,23332.6,6 legs up,
2026-06-04,10:15:00,ANY,NO_SIGNAL,SKIPPED,23431.9,23450,0.0,23432.62,-0.003,57.12,24.0,23435.0,23332.6,body 24% < 55,
2026-06-04,10:20:00,ANY,NO_SIGNAL,SKIPPED,23442.85,23450,0.0,23434.57,0.035,60.09,48.0,23435.0,23332.6,body 48% < 55,
2026-06-04,10:25:00,ANY,NO_SIGNAL,SKIPPED,23447.35,23450,0.0,23436.56,0.046,60.71,19.61,23435.0,23332.6,body 20% < 55,
2026-06-04,10:30:00,ANY,NO_SIGNAL,SKIPPED,23423.15,23400,0.0,23437.61,-0.062,53.89,82.14,23435.0,23332.6,no model matched,
2026-06-04,10:35:00,ANY,NO_SIGNAL,SKIPPED,23387.55,23400,0.0,23438.69,-0.218,45.12,100.0,23435.0,23332.6,vwap dist 0.04% < min,
2026-06-04,10:40:00,ANY,NO_SIGNAL,SKIPPED,23385.95,23400,0.0,23439.08,-0.227,45.22,5.28,23435.0,23332.6,body 5% < 55; vwap dist 0.04% < min,
2026-06-04,10:45:00,ANY,NO_SIGNAL,SKIPPED,23411.0,23400,0.0,23440.12,-0.124,51.85,97.12,23435.0,23332.6,no model matched,
2026-06-04,10:50:00,ANY,NO_SIGNAL,SKIPPED,23420.3,23400,0.0,23441.83,-0.092,52.89,10.27,23435.0,23332.6,body 10% < 55,
2026-06-04,10:55:00,ANY,NO_SIGNAL,SKIPPED,23421.4,23400,0.0,23442.35,-0.089,52.6,6.15,23435.0,23332.6,body 6% < 55,
2026-06-04,11:00:00,ANY,NO_SIGNAL,SKIPPED,23424.9,23400,0.0,23442.98,-0.077,53.92,28.65,23435.0,23332.6,body 29% < 55,
2026-06-04,11:05:00,ANY,NO_SIGNAL,SKIPPED,23397.55,23400,0.0,23443.41,-0.196,46.28,61.7,23435.0,23332.6,vwap dist 0.05% < min,
2026-06-04,11:10:00,ANY,NO_SIGNAL,SKIPPED,23385.15,23400,0.0,23443.58,-0.249,44.73,22.76,23435.0,23332.6,body 23% < 55; vwap dist 0.02% < min,
2026-06-04,11:15:00,ANY,NO_SIGNAL,SKIPPED,23401.85,23400,0.0,23443.75,-0.179,48.9,61.07,23435.0,23332.6,vwap dist 0.08% < min,
2026-06-04,11:20:00,ANY,NO_SIGNAL,SKIPPED,23385.55,23400,0.0,23443.84,-0.249,43.85,87.19,23435.0,23332.6,vwap dist 0.01% < min,
2026-06-04,11:25:00,ANY,NO_SIGNAL,SKIPPED,23389.35,23400,0.0,23443.87,-0.233,43.55,9.15,23435.0,23332.6,body 9% < 55; vwap dist 0.01% < min,
2026-06-04,11:30:00,ANY,NO_SIGNAL,SKIPPED,23392.95,23400,0.0,23444.04,-0.218,46.85,32.54,23435.0,23332.6,body 33% < 55; vwap dist 0.03% < min,
2026-06-04,11:35:00,ANY,NO_SIGNAL,SKIPPED,23401.55,23400,0.0,23444.19,-0.182,50.5,26.65,23435.0,23332.6,body 27% < 55; vwap dist 0.09% < min,
2026-06-04,11:40:00,ANY,NO_SIGNAL,SKIPPED,23445.65,23450,0.0,23446.0,-0.001,59.65,76.09,23435.0,23332.6,no model matched,
2026-06-04,11:45:00,ANY,NO_SIGNAL,SKIPPED,23442.05,23450,0.0,23449.33,-0.031,58.48,10.82,23435.0,23332.6,body 11% < 55,
2026-06-04,11:50:00,ANY,NO_SIGNAL,SKIPPED,23439.9,23450,0.0,23450.16,-0.044,56.85,24.32,23435.0,23332.6,body 24% < 55,
2026-06-04,11:55:00,ANY,NO_SIGNAL,SKIPPED,23403.1,23400,0.0,23450.43,-0.202,47.54,79.64,23435.0,23332.6,vwap dist 0.04% < min,
2026-06-04,12:00:00,ANY,NO_SIGNAL,SKIPPED,23419.15,23400,0.0,23450.72,-0.135,52.1,44.28,23435.0,23332.6,body 44% < 55,
2026-06-04,12:05:00,ANY,NO_SIGNAL,SKIPPED,23431.4,23450,0.0,23451.18,-0.084,53.96,32.54,23435.0,23332.6,body 33% < 55,
2026-06-04,12:10:00,ANY,NO_SIGNAL,SKIPPED,23445.85,23450,0.0,23451.59,-0.024,56.55,70.06,23435.0,23332.6,no model matched,
2026-06-04,12:15:00,ANY,NO_SIGNAL,SKIPPED,23439.7,23450,0.0,23451.9,-0.052,58.55,47.27,23435.0,23332.6,body 47% < 55; 4 legs up,
2026-06-04,12:20:00,ANY,NO_SIGNAL,SKIPPED,23430.0,23450,0.0,23452.23,-0.095,52.66,100.0,23435.0,23332.6,no model matched,
2026-06-04,12:25:00,ANY,NO_SIGNAL,SKIPPED,23429.05,23450,0.0,23452.56,-0.1,54.49,37.86,23435.0,23332.6,body 38% < 55,
2026-06-04,12:30:00,ANY,NO_SIGNAL,SKIPPED,23430.65,23450,0.0,23452.72,-0.094,53.21,24.46,23435.0,23332.6,body 24% < 55,
2026-06-04,12:35:00,ANY,NO_SIGNAL,SKIPPED,23396.55,23400,0.0,23453.03,-0.241,46.39,62.02,23435.0,23332.6,vwap dist 0.05% < min,
2026-06-04,12:40:00,ANY,NO_SIGNAL,SKIPPED,23402.35,23400,0.0,23453.03,-0.216,44.67,25.8,23435.0,23332.6,body 26% < 55; vwap dist 0.02% < min,
2026-06-04,12:45:00,ANY,NO_SIGNAL,SKIPPED,23385.35,23400,0.0,23452.85,-0.288,40.25,71.53,23435.0,23332.6,vwap dist 0.07% < min; 4 legs down,
2026-06-04,12:50:00,ANY,NO_SIGNAL,SKIPPED,23398.35,23400,0.0,23452.65,-0.232,42.62,14.07,23435.0,23332.6,body 14% < 55; vwap dist 0.03% < min,
2026-06-04,12:55:00,ANY,NO_SIGNAL,SKIPPED,23405.1,23400,0.0,23452.59,-0.202,45.27,36.07,23435.0,23332.6,body 36% < 55; vwap dist 0.00% < min,
2026-06-04,13:00:00,ANY,NO_SIGNAL,SKIPPED,23415.75,23400,0.0,23452.77,-0.158,47.11,22.63,23435.0,23332.6,body 23% < 55; vwap dist 0.03% < min,
2026-06-04,13:05:01,ANY,NO_SIGNAL,SKIPPED,23411.65,23400,0.0,23452.9,-0.176,48.62,17.12,23435.0,23332.6,body 17% < 55; vwap dist 0.05% < min; 4 legs up,
2026-06-04,13:10:00,ANY,NO_SIGNAL,SKIPPED,23405.2,23400,0.0,23452.84,-0.203,46.32,18.3,23435.0,23332.6,body 18% < 55; vwap dist 0.02% < min,
2026-06-04,13:15:00,ANY,NO_SIGNAL,SKIPPED,23333.65,23350,0.0,23450.52,-0.498,31.39,88.21,23435.0,23332.6,no model matched,
2026-06-04,13:20:00,ANY,NO_SIGNAL,SKIPPED,23352.7,23350,0.0,23446.35,-0.399,34.08,22.55,23435.0,23332.6,body 23% < 55,
2026-06-04,13:25:00,ANY,NO_SIGNAL,SKIPPED,23356.2,23350,0.0,23445.22,-0.38,41.35,67.1,23435.0,23332.6,no model matched,
2026-06-08,09:35:00,ANY,NO_SIGNAL,SKIPPED,23184.8,23200,0.0,23205.41,-0.089,29.71,65.86,,,4 legs up,
2026-06-08,09:40:00,ANY,NO_SIGNAL,SKIPPED,23155.65,23150,0.0,23207.12,-0.222,28.22,47.33,23249.0,23166.1,body 47% < 55; vwap dist 0.08% < min,
2026-06-08,09:45:00,ANY,NO_SIGNAL,SKIPPED,23159.15,23150,0.0,23208.15,-0.211,28.32,9.18,23249.0,23166.1,body 9% < 55; vwap dist 0.07% < min,
2026-06-08,09:50:00,ANY,NO_SIGNAL,SKIPPED,23135.75,23150,0.0,23208.83,-0.315,27.03,54.33,23249.0,23166.1,body 54% < 55; vwap dist 0.00% < min,
2026-06-08,09:55:00,ANY,NO_SIGNAL,SKIPPED,23174.15,23150,0.0,23209.76,-0.153,33.15,62.89,23249.0,23166.1,no model matched,
2026-06-08,10:00:00,ANY,NO_SIGNAL,SKIPPED,23199.95,23200,0.0,23213.26,-0.057,39.35,89.43,23249.0,23166.1,no model matched,
2026-06-08,10:05:00,ANY,NO_SIGNAL,SKIPPED,23169.8,23150,0.0,23214.63,-0.193,35.96,93.75,23249.0,23166.1,no model matched,
2026-06-08,10:10:00,ANY,NO_SIGNAL,SKIPPED,23189.5,23200,0.0,23215.52,-0.112,36.64,17.72,23249.0,23166.1,body 18% < 55,
2026-06-08,10:15:00,ANY,NO_SIGNAL,SKIPPED,23173.6,23150,0.0,23216.17,-0.183,35.68,29.68,23249.0,23166.1,body 30% < 55; vwap dist 0.08% < min,
